name,code,category,brand,size,unitPrice,minStockLevel,initial_stock
"Naked Foam 54X8-30D",54X8-30D,"Naked Foam & Blocks",Naked,Standard,257674.42,5,0
"Naked Foam 54X8-25D",54X8-25D,"Naked Foam & Blocks",Naked,Standard,306571.16,5,0
"Naked Foam 54X18-30D",54X18-30D,"Naked Foam & Blocks",Naked,Standard,0,5,0
"Naked Foam 54X12-30D",54X12-30D,"Naked Foam & Blocks",Naked,Standard,178933.69,5,0
"VitaLuxe Mattress (75X84X10)",M72LX,"Standard Foam Mattresses",VitaLuxe,75X84X10,0,5,0
"VitaLuxe Mattress (75X72X10)",M62LX,"Standard Foam Mattresses",VitaLuxe,75X72X10,0,5,0
"General Foam Mattress (Unknown)","UNKNOWN FOAM","Standard Foam Mattresses","General Foam",Unknown,0,5,0
"Naked Foam 54X14-30D",54X14-30D,"Naked Foam & Blocks",Naked,Standard,0,5,1
"Dove Pillow (P1)",P1,"Pillows & Bedding",Pillow,Dove,0,10,15
"Gazelle Pillow (P4)",P4,"Pillows & Bedding",Pillow,Gazelle,59464.8,10,2
"Quited Pillow (P8)",P8,"Pillows & Bedding",Pillow,Quited,93657.06,10,9
"Vitarev Pillow (VRP)",VRP,"Pillows & Bedding",Pillow,Vitarev,62538.94,10,4
"Vitacool Pillow (PVE)",PVE,"Pillows & Bedding",Pillow,Vitacool,0,10,3
"Haven Pillow (HMP)",HMP,"Pillows & Bedding",Pillow,Haven,121689.37,10,8
"DELIGHT Pillow (DELIGHT)",DELIGHT,"Pillows & Bedding",Pillow,DELIGHT,153091.08,10,0
"Jumbo Pillow (P5)",P5,"Pillows & Bedding",Pillow,Jumbo,0,10,13
"Pama Pillow (P11)",P11,"Pillows & Bedding",Pillow,Pama,0,10,6
"VITALITE Pillow (PVL)",PVL,"Pillows & Bedding",Pillow,VITALITE,0,10,0
